frame,old_id,id,x,y
584,12,12,5145,2028
584,14,14,60,2070
584,16,16,3514,1357
584,21,21,3783,1403
585,1,1,5678,1432
585,2,2,583,1628
585,3,3,3001,1364
585,4,4,4674,763
585,5,5,3861,1303
585,6,6,4599,1414
585,7,7,2664,1363
585,9,9,67,2317
585,10,10,5442,1521
585,11,11,108,1920
585,12,12,5154,2025
585,14,14,60,2070
585,16,16,3514,1357
585,21,21,3783,1403
586,1,1,5678,1432
586,2,2,574,1626
586,3,3,3005,1365
586,4,4,4674,763
586,5,5,3861,1303
586,6,6,4599,1411
586,7,7,2664,1368
586,9,9,67,2317
586,10,10,5472,1523
586,11,11,109,1924
586,12,12,5147,2025
586,14,14,60,2070
586,16,16,3514,1357
586,21,21,3783,1403
587,1,1,5678,1432
587,2,2,567,1627
587,3,3,3007,1365
587,4,4,4674,763
587,5,5,3861,1303
587,6,6,4598,1411
587,7,7,2664,1363
587,9,9,67,2317
587,10,10,5501,1525
587,11,11,109,1927
587,12,12,5155,2022
587,14,14,60,2070
587,16,16,3514,1357
587,21,21,3783,1403
588,1,1,5678,1432
588,2,2,558,1629
588,3,3,3004,1363
588,4,4,4674,763
588,5,5,3861,1303
588,6,6,4597,1412
588,7,7,2664,1362
588,9,9,67,2317
588,10,10,5531,1526
588,11,11,108,1932
588,12,12,5155,2026
588,14,14,60,2070
588,16,16,3514,1357
588,21,21,3783,1403
589,1,1,5678,1432
589,2,2,553,1629
589,3,3,3002,1363
589,4,4,4674,763
589,5,5,3861,1303
589,6,6,4598,1412
589,7,7,2665,1361
589,9,9,67,2317
589,10,10,5561,1528
589,11,11,108,1933
589,12,12,5152,2029
589,14,14,60,2070
589,16,16,3514,1357
589,21,21,3783,1403
590,1,1,5678,1432
590,2,2,548,1627
590,3,3,3011,1365
590,4,4,4674,763
590,5,5,3861,1303
590,6,6,4598,1414
590,7,7,2665,1359
590,8,8,3621,1425
590,9,9,67,2317
590,10,10,5591,1529
590,11,11,111,1931
590,12,12,5151,2033
590,14,14,60,2070
590,16,16,3514,1357
590,21,21,3783,1403
591,1,1,5678,1432
591,2,2,542,1626
591,3,3,3005,1363
591,4,4,4674,763
591,5,5,3861,1303
591,6,6,4598,1415
591,7,7,2666,1360
591,9,9,67,2317
591,10,10,5621,1531
591,11,11,114,1923
591,12,12,5151,2035
591,14,14,60,2070
591,16,16,3514,1357
591,21,21,3783,1403
592,1,1,5678,1432
592,2,2,539,1622
592,3,3,3000,1362
592,4,4,4674,763
592,5,5,3861,1303
592,6,6,4598,1416
592,7,7,2666,1365
592,9,9,67,2317
592,10,10,5651,1533
592,11,11,116,1913
592,12,12,5155,2039
592,14,14,60,2070
592,16,16,3514,1357
592,21,21,3783,1403
593,1,1,5678,1432
593,2,2,540,1621
593,3,3,2997,1362
593,4,4,4674,763
593,5,5,3861,1303
593,6,6,4598,1416
593,7,7,2666,1366
593,8,8,4860,1536
593,9,9,67,2317
593,10,10,5680,1534
593,11,11,117,1907
593,12,12,5159,2043
593,14,14,60,2070
593,16,16,3514,1357
593,21,21,3783,1403
594,1,1,5678,1432
594,2,2,540,1619
594,3,3,2996,1362
594,4,4,4674,763
594,5,5,3861,1303
594,6,6,4598,1416
594,7,7,2665,1361
594,9,9,67,2317
594,10,10,5710,1536
594,11,11,116,1911
594,12,12,5156,2054
594,14,14,60,2070
594,16,16,3514,1357
594,21,21,3783,1403
595,1,1,5678,1432
595,2,2,545,1622
595,3,3,2996,1363
595,4,4,4674,763
595,5,5,3861,1303
595,6,6,4598,1417
595,7,7,2666,1360
595,9,9,67,2317
595,10,10,5740,1538
595,11,11,118,1904
595,12,12,5154,2063
595,14,14,60,2070
595,16,16,3514,1357
595,21,21,3783,1403
596,1,1,5678,1432
596,2,2,548,1621
596,3,3,3000,1364
596,4,4,4674,763
596,5,5,3861,1303
596,6,6,4598,1417
596,7,7,2666,1358
596,9,9,67,2317
596,10,10,5770,1539
596,11,11,117,1897
596,12,12,5148,2074
596,14,14,60,2070
596,16,16,3514,1357
596,21,21,3783,1403
597,1,1,5678,1432
597,2,2,557,1623
597,3,3,3001,1365
597,4,4,4674,763
597,5,5,3861,1303
597,6,6,4598,1417
597,7,7,2665,1361
597,9,9,67,2317
597,10,10,5800,1541
597,11,11,118,1894
597,12,12,5143,2091
597,14,14,60,2070
597,16,16,3514,1357
597,21,21,3783,1403
598,1,1,5678,1432
598,2,2,561,1624
598,3,3,2998,1365
598,4,4,4674,763
598,5,5,3861,1303
598,6,6,4598,1417
598,7,7,2665,1362
598,9,9,67,2317
598,10,10,5829,1543
598,11,11,117,1898
598,12,12,5142,2096
598,14,14,60,2070
598,16,16,3514,1357
598,21,21,3783,1403
599,1,1,5678,1432
599,2,2,567,1621
599,3,3,2997,1364
599,4,4,4674,763
599,5,5,3861,1303
599,6,6,4598,1418
599,7,7,2666,1361
599,9,9,67,2317
599,10,10,5859,1544
599,11,11,117,1928
599,12,12,5141,2101
599,14,14,60,2070
599,16,16,3514,1357
599,21,21,3783,1403
600,1,1,5678,1432
600,2,2,573,1621
600,3,3,2996,1364
600,4,4,4674,763
600,5,5,3861,1303
600,6,6,4598,1418
600,7,7,2666,1356
600,9,9,67,2317
600,10,10,5889,1546
600,12,12,5140,2107
600,14,14,60,2070
600,16,16,3514,1357
600,21,21,3783,1403
601,1,1,5678,1432
601,2,2,578,1620
601,3,3,2995,1364
601,4,4,4674,763
601,5,5,3861,1303
601,6,6,4597,1418
601,7,7,2665,1354
601,8,8,3626,1423
601,9,9,67,2317
601,10,10,5919,1548
601,12,12,5139,2113
601,14,14,60,2070
601,16,16,3514,1357
601,21,21,3783,1403
602,1,1,5678,1432
602,2,2,584,1619
602,3,3,2996,1364
602,4,4,4674,763
602,5,5,3861,1303
602,6,6,4598,1418
602,7,7,2665,1351
602,9,9,67,2317
602,10,10,5949,1549
602,11,11,116,2106
602,12,12,5139,2118
602,14,14,60,2070
602,16,16,3514,1357
602,21,21,3783,1403
603,1,1,5678,1432
603,2,2,589,1618
603,3,3,3000,1365
603,4,4,4674,763
603,5,5,3861,1303
603,6,6,4597,1419
603,7,7,2665,1352
603,9,9,67,2317
603,10,10,5978,1551
603,11,11,116,2110
603,12,12,5138,2124
603,14,14,60,2070
603,16,16,3514,1357
603,21,21,3783,1403
604,1,1,5678,1432
604,2,2,593,1618
604,3,3,3001,1365
604,4,4,4674,763
604,5,5,3861,1303
604,6,6,4597,1419
604,7,7,2665,1354
604,9,9,67,2317
604,10,10,6009,1553
604,11,11,116,2116
604,12,12,5137,2130
604,14,14,60,2070
604,16,16,3514,1357
604,21,21,3783,1403
605,1,1,5678,1432
605,2,2,600,1618
605,3,3,3003,1365
605,4,4,4674,763
605,5,5,3861,1303
605,6,6,4597,1419
605,7,7,2665,1355
605,9,9,67,2317
605,10,10,6038,1554
605,11,11,116,2120
605,12,12,5136,2136
605,14,14,60,2070
605,16,16,3514,1357
605,21,21,3783,1403
606,1,1,5678,1432
606,2,2,608,1618
606,3,3,3002,1365
606,4,4,4674,763
606,5,5,3861,1303
606,6,6,4597,1419
606,7,7,2665,1357
606,9,9,67,2317
606,10,10,6068,1556
606,11,11,116,2123
606,12,12,5135,2141
606,14,14,60,2070
606,16,16,3514,1357
606,21,21,3783,1403
607,1,1,5678,1432
607,2,2,617,1619
607,3,3,3000,1365
607,4,4,4674,763
607,5,5,3861,1303
607,6,6,4597,1420
607,7,7,2665,1357
607,9,9,67,2317
607,10,10,6098,1558
607,11,11,116,2130
607,12,12,5134,2147
607,14,14,60,2070
607,16,16,3514,1357
607,21,21,3783,1403
608,1,1,5678,1432
608,2,2,622,1619
608,3,3,2995,1356
608,4,4,4674,763
608,5,5,3861,1303
608,6,6,4596,1420
608,7,7,2666,1355
608,9,9,67,2317
608,10,10,6128,1560
608,11,11,117,2132
608,12,12,5134,2153
608,14,14,60,2070
608,16,16,3514,1357
608,21,21,3783,1403
609,1,1,5678,1432
609,2,2,623,1619
609,3,3,2994,1353
609,4,4,4674,763
609,5,5,3861,1303
609,6,6,4597,1420
609,7,7,2666,1357
609,9,9,67,2317
609,10,10,6158,1561
609,11,11,116,2130
609,12,12,5133,2158
609,14,14,60,2070
609,16,16,3514,1357
609,21,21,3783,1403
610,1,1,5678,1432
610,2,2,628,1620
610,3,3,2993,1351
610,4,4,4674,763
610,5,5,3861,1303
610,6,6,4596,1420
610,7,7,2667,1358
610,9,9,67,2317
610,10,10,6187,1563
610,11,11,116,2129
610,12,12,5132,2163
610,14,14,60,2070
610,16,16,3514,1357
610,21,21,3783,1403
611,1,1,5678,1432
611,2,2,632,1621
611,3,3,2996,1359
611,4,4,4674,763
611,5,5,3861,1303
611,6,6,4596,1420
611,7,7,2666,1359
611,9,9,67,2317
611,10,10,6217,1565
611,11,11,116,2123
611,12,12,5131,2169
611,14,14,60,2070
611,16,16,3514,1357
611,21,21,3783,1403
612,1,1,5678,1432
612,2,2,634,1621
612,3,3,2995,1356
612,4,4,4674,763
612,5,5,3861,1303
612,6,6,4596,1421
612,7,7,2665,1364
612,9,9,67,2317
612,10,10,6247,1566
612,11,11,117,2117
612,12,12,5130,2175
612,14,14,60,2070
612,16,16,3514,1357
612,21,21,3783,1403
613,1,1,5678,1432
613,2,2,636,1621
613,3,3,2996,1361
613,4,4,4674,763
613,5,5,3861,1303
613,6,6,4596,1421
613,7,7,2664,1363
613,9,9,67,2317
613,10,10,6277,1568
613,11,11,117,2110
613,12,12,5130,2180
613,14,14,60,2070
613,16,16,3514,1357
613,21,21,3783,1403
614,1,1,5678,1432
614,2,2,635,1620
614,3,3,2994,1357
614,4,4,4674,763
614,5,5,3861,1303
614,6,6,4596,1422
614,7,7,2665,1364
614,9,9,67,2317
614,10,10,6307,1570
614,11,11,117,2107
614,12,12,5129,2186
614,14,14,60,2070
614,16,16,3514,1357
614,21,21,3783,1403
615,1,1,5678,1432
615,2,2,636,1620
615,3,3,2994,1355
615,4,4,4674,763
615,5,5,3861,1303
615,6,6,4596,1421
615,7,7,2669,1364
615,9,9,67,2317
615,10,10,6336,1571
615,11,11,117,2106
615,12,12,5128,2192
615,14,14,60,2070
615,16,16,3514,1357
615,21,21,3783,1403
616,1,1,5678,1432
616,2,2,637,1619
616,3,3,2996,1361
616,4,4,4674,763
616,5,5,3861,1303
616,6,6,4614,1457
616,7,7,2672,1356
616,9,9,67,2317
616,10,10,6366,1573
616,11,11,117,2103
616,12,12,5127,2198
616,14,14,60,2070
616,16,16,3514,1357
616,21,21,3783,1403
617,1,1,5678,1432
617,2,2,636,1619
617,3,3,2994,1354
617,4,4,4674,763
617,5,5,3861,1303
617,6,6,4615,1469
617,7,7,2674,1364
617,9,9,67,2317
617,10,10,6396,1575
617,11,11,117,2101
617,12,12,5126,2203
617,14,14,60,2070
617,16,16,3514,1357
617,21,21,3783,1403
618,1,1,5678,1432
618,2,2,635,1619
618,3,3,2998,1360
618,4,4,4674,763
618,5,5,3861,1303
618,6,6,4615,1476
618,7,7,2676,1369
618,8,8,4857,1537
618,9,9,67,2317
618,10,10,6426,1576
618,11,11,116,2096
618,12,12,5126,2209
618,14,14,60,2070
618,16,16,3514,1357
618,21,21,3783,1403
619,1,1,5678,1432
619,2,2,634,1619
619,3,3,3001,1363
619,4,4,4674,763
619,5,5,3861,1303
619,6,6,4614,1489
619,7,7,2676,1353
619,9,9,67,2317
619,10,10,6456,1578
619,11,11,117,2094
619,12,12,5125,2215
619,14,14,60,2070
619,16,16,3514,1357
619,21,21,3783,1403
620,1,1,5678,1432
620,2,2,634,1619
620,3,3,3002,1364
620,4,4,4674,763
620,5,5,3861,1303
620,6,6,4615,1492
620,7,7,2678,1347
620,9,9,67,2317
620,10,10,6485,1579
620,11,11,116,2088
620,12,12,5124,2220
620,14,14,60,2070
620,16,16,3514,1357
620,21,21,3783,1403
621,1,1,5678,1432
621,2,2,632,1618
621,3,3,3007,1366
621,4,4,4674,763
621,5,5,3861,1303
621,6,6,4616,1496
621,7,7,2680,1344
621,8,8,3625,1417
621,9,9,67,2317
621,10,10,6516,1581
621,11,11,117,2079
621,12,12,5123,2225
621,14,14,60,2070
621,16,16,3514,1357
621,21,21,3783,1403
622,1,1,5678,1432
622,2,2,631,1618
622,3,3,3010,1366
622,4,4,4674,763
622,5,5,3861,1303
622,6,6,4616,1499
622,7,7,2681,1350
622,8,8,4857,1537
622,9,9,67,2317
622,10,10,6545,1583
622,11,11,118,2069
622,12,12,5122,2231
622,14,14,60,2070
622,16,16,3514,1357
622,21,21,3783,1403
623,1,1,5678,1432
623,2,2,631,1617
623,3,3,3005,1366
623,4,4,4674,763
623,5,5,3861,1303
623,6,6,4617,1503
623,7,7,2683,1351
623,8,8,3623,1423
623,9,9,67,2317
623,10,10,6575,1584
623,11,11,117,2061
623,12,12,5122,2237
623,14,14,60,2070
623,16,16,3514,1357
623,21,21,3783,1403
624,1,1,5678,1432
624,2,2,629,1616
624,3,3,3005,1367
624,4,4,4674,763
624,5,5,3861,1303
624,6,6,4618,1507
624,7,7,2683,1351
624,9,9,67,2317
624,10,10,6605,1586
624,11,11,118,2056
624,12,12,5121,2242
624,14,14,60,2070
624,16,16,3514,1357
624,21,21,3783,1403
625,1,1,5678,1432
625,2,2,627,1617
625,3,3,3001,1366
625,4,4,4674,763
625,5,5,3861,1303
625,6,6,4618,1510
625,7,7,2682,1351
625,8,8,4857,1537
625,9,9,67,2317
625,10,10,6635,1588
625,11,11,118,2051
625,12,12,5120,2248
625,14,14,60,2070
625,16,16,3514,1357
625,21,21,3783,1403
626,1,1,5678,1432
626,2,2,627,1618
626,3,3,2999,1366
626,4,4,4674,763
626,5,5,3861,1303
626,6,6,4619,1514
626,7,7,2682,1355
626,9,9,67,2317
626,10,10,6665,1589
626,11,11,118,2048
626,12,12,5119,2254
626,14,14,60,2070
626,16,16,3514,1357
626,21,21,3783,1403
627,1,1,5678,1432
627,2,2,625,1617
627,3,3,2999,1365
627,4,4,4674,763
627,5,5,3861,1303
627,6,6,4619,1518
627,7,7,2681,1364
627,9,9,67,2317
627,10,10,6694,1591
627,11,11,117,2046
627,12,12,5118,2260
627,14,14,60,2070
627,16,16,3514,1357
627,21,21,3783,1403
628,1,1,5678,1432
628,2,2,625,1617
628,3,3,2999,1365
628,4,4,4674,763
628,5,5,3861,1303
628,6,6,4619,1522
628,7,7,2681,1369
628,9,9,67,2317
628,10,10,6724,1593
628,11,11,117,2042
628,12,12,5118,2265
628,14,14,60,2070
628,16,16,3514,1357
628,21,21,3783,1403
629,1,1,5678,1432
629,2,2,626,1619
629,3,3,2999,1366
629,4,4,4674,763
629,5,5,3861,1303
629,6,6,4620,1526
629,7,7,2682,1368
629,8,8,3626,1416
629,9,9,67,2317
629,10,10,6754,1594
629,11,11,117,2037
629,12,12,5117,2271
629,14,14,60,2070
629,16,16,3514,1357
629,21,21,3783,1403
630,1,1,5678,1432
630,2,2,625,1619
630,3,3,2999,1366
630,4,4,4674,763
630,5,5,3861,1303
630,6,6,4623,1491
630,7,7,2682,1371
630,8,8,4857,1538
630,9,9,67,2317
630,10,10,6784,1596
630,11,11,118,2032
630,12,12,5116,2277
630,14,14,60,2070
630,16,16,3514,1357
630,21,21,3783,1403
631,1,1,5678,1432
631,2,2,624,1618
631,3,3,2998,1366
631,4,4,4674,763
631,5,5,3861,1303
631,6,6,4624,1483
631,7,7,2682,1376
631,8,8,3624,1418
631,9,9,67,2317
631,10,10,6814,1598
631,11,11,118,2032
631,12,12,5115,2282
631,14,14,60,2070
631,16,16,3514,1357
631,21,21,3783,1403
632,1,1,5678,1432
632,2,2,625,1617
632,3,3,2998,1366
632,4,4,4674,763
632,5,5,3861,1303
632,6,6,4624,1480
632,7,7,2682,1375
632,8,8,4857,1539
632,9,9,67,2317
632,10,10,6844,1600
632,11,11,118,2028
632,12,12,5114,2287
632,14,14,60,2070
632,16,16,3514,1357
632,21,21,3783,1403
633,1,1,5678,1432
633,2,2,626,1618
633,3,3,2996,1366
633,4,4,4674,763
633,5,5,3861,1303
633,6,6,4624,1481
633,7,7,2684,1374
633,9,9,67,2317
633,10,10,6873,1601
633,11,11,118,2015
633,12,12,5114,2293
633,14,14,60,2070
633,16,16,3514,1357
633,21,21,3783,1403
634,1,1,5678,1432
634,2,2,627,1617
634,3,3,2995,1366
634,4,4,4674,763
634,5,5,3861,1303
634,6,6,4625,1481
634,7,7,2684,1371
634,9,9,67,2317
634,10,10,6903,1603
634,11,11,118,2000
634,12,12,5113,2299
634,14,14,60,2070
634,16,16,3514,1357
634,21,21,3783,1403
635,1,1,5678,1432
635,2,2,627,1616
635,3,3,2995,1366
635,4,4,4674,763
635,5,5,3861,1303
635,6,6,4626,1481
635,7,7,2684,1376
635,9,9,67,2317
635,10,10,6933,1605
635,11,11,118,1993
635,12,12,5112,2304
635,14,14,60,2070
635,16,16,3514,1357
635,21,21,3783,1403
636,1,1,5678,1432
636,2,2,627,1616
636,3,3,3000,1366
636,4,4,4674,763
636,5,5,3861,1303
636,6,6,4626,1481
636,7,7,2684,1371
636,9,9,67,2317
636,10,10,6963,1606
636,11,11,119,1989
636,12,12,5111,2310
636,14,14,60,2070
636,16,16,3514,1357
636,21,21,3783,1403
637,1,1,5678,1432
637,2,2,627,1615
637,3,3,3000,1366
637,4,4,4674,763
637,5,5,3861,1303
637,6,6,4627,1482
637,7,7,2684,1372
637,8,8,3623,1418
637,9,9,67,2317
637,10,10,6993,1608
637,11,11,119,1973
637,12,12,5110,2316
637,14,14,60,2070
637,16,16,3514,1357
637,21,21,3783,1403
638,1,1,5678,1432
638,2,2,625,1616
638,3,3,3001,1366
638,4,4,4674,763
638,5,5,3861,1303
638,6,6,4628,1482
638,7,7,2684,1374
638,8,8,4856,1538
638,9,9,67,2317
638,10,10,7023,1610
638,11,11,118,1972
638,12,12,5110,2322
638,14,14,60,2070
638,16,16,3514,1357
638,21,21,3783,1403
639,1,1,5678,1432
639,2,2,624,1616
639,3,3,3003,1367
639,4,4,4674,763
639,5,5,3861,1303
639,6,6,4628,1482
639,7,7,2682,1371
639,8,8,3623,1416
639,9,9,67,2317
639,10,10,7053,1611
639,11,11,119,1963
639,12,12,5109,2327
639,14,14,60,2070
639,16,16,3514,1357
639,21,21,3783,1403
640,1,1,5678,1432
640,2,2,626,1616
640,3,3,3001,1367
640,4,4,4674,763
640,5,5,3861,1303
640,6,6,4629,1482
640,7,7,2682,1371
640,8,8,4857,1538
640,9,9,67,2317
640,10,10,7082,1613
640,11,11,118,1963
640,12,12,5108,2333
640,14,14,60,2070
640,16,16,3514,1357
640,21,21,3783,1403
641,1,1,5678,1432
641,2,2,626,1616
641,3,3,3001,1367
641,4,4,4674,763
641,5,5,3861,1303
641,6,6,4630,1482
641,7,7,2683,1372
641,9,9,67,2317
641,10,10,7112,1615
641,11,11,119,1979
641,12,12,5107,2339
641,14,14,60,2070
641,16,16,3514,1357
641,21,21,3783,1403
642,1,1,5678,1432
642,2,2,626,1616
642,3,3,2999,1367
642,4,4,4674,763
642,5,5,3861,1303
642,6,6,4630,1482
642,7,7,2683,1372
642,9,9,67,2317
642,10,10,7142,1616
642,11,11,119,1984
642,12,12,5106,2344
642,14,14,60,2070
642,16,16,3514,1357
642,21,21,3783,1403
643,1,1,5678,1432
643,2,2,626,1616
643,3,3,2997,1365
643,4,4,4674,763
643,5,5,3861,1303
643,6,6,4631,1482
643,7,7,2686,1379
643,9,9,67,2317
643,10,10,7172,1618
643,11,11,119,1973
643,12,12,5106,2349
643,14,14,60,2070
643,16,16,3514,1357
643,21,21,3783,1403
644,1,1,5678,1432
644,2,2,623,1616
644,3,3,2994,1364
644,4,4,4674,763
644,5,5,3861,1303
644,6,6,4632,1482
644,7,7,2687,1384
644,9,9,67,2317
644,10,10,7202,1620
644,11,11,119,1986
644,12,12,5105,2355
644,14,14,60,2070
644,16,16,3514,1357
644,21,21,3783,1403
645,1,1,5678,1432
645,2,2,619,1615
645,3,3,2993,1364
645,4,4,4674,763
645,5,5,3861,1303
645,6,6,4632,1482
645,7,7,2687,1386
645,8,8,3624,1419
645,9,9,67,2317
645,10,10,7231,1621
645,11,11,119,1991
645,12,12,5104,2361
645,14,14,60,2070
645,16,16,3514,1357
645,21,21,3783,1403
646,1,1,5678,1432
646,2,2,618,1615
646,3,3,2993,1363
646,4,4,4674,763
646,5,5,3861,1303
646,6,6,4623,1471
646,7,7,2689,1387
646,8,8,4857,1539
646,9,9,67,2317
646,10,10,7261,1623
646,11,11,119,1991
646,12,12,5103,2366
646,14,14,60,2070
646,16,16,3514,1357
646,21,21,3783,1403
647,1,1,5678,1432
647,2,2,616,1614
647,3,3,2994,1363
647,4,4,4674,763
647,5,5,3861,1303
647,6,6,4623,1470
647,7,7,2689,1387
647,8,8,3625,1421
647,9,9,67,2317
647,10,10,7291,1624
647,11,11,118,2006
647,12,12,5102,2372
647,14,14,60,2070
647,16,16,3514,1357
647,21,21,3783,1403
648,1,1,5678,1432
648,2,2,616,1614
648,3,3,2994,1363
648,4,4,4674,763
648,5,5,3861,1303
648,6,6,4623,1469
648,7,7,2689,1388
648,9,9,67,2317
648,10,10,7321,1626
648,11,11,119,2016
648,12,12,5101,2378
648,14,14,60,2070
648,16,16,3514,1357
648,21,21,3783,1403
649,1,1,5678,1432
649,2,2,616,1614
649,3,3,2995,1362
649,4,4,4674,763
649,5,5,3861,1303
649,6,6,4623,1469
649,7,7,2690,1389
649,9,9,67,2317
649,10,10,7321,1626
649,11,11,118,2020
649,12,12,5101,2384
649,14,14,60,2070
649,16,16,3514,1357
649,21,21,3783,1403
650,1,1,5678,1432
650,2,2,619,1616
650,3,3,2994,1362
650,4,4,4674,763
650,5,5,3861,1303
650,6,6,4623,1468
650,7,7,2690,1390
650,9,9,67,2317
650,10,10,7321,1626
650,11,11,119,2023
650,12,12,5100,2389
650,14,14,60,2070
650,16,16,3514,1357
650,21,21,3783,1403
651,1,1,5678,1432
651,2,2,618,1614
651,3,3,2994,1362
651,4,4,4674,763
651,5,5,3861,1303
651,6,6,4623,1467
651,7,7,2689,1391
651,9,9,67,2317
651,10,10,7321,1626
651,11,11,118,2027
651,12,12,5099,2395
651,14,14,60,2070
651,16,16,3514,1357
651,21,21,3783,1403
652,1,1,5678,1432
652,2,2,618,1615
652,3,3,2994,1362
652,4,4,4674,763
652,5,5,3861,1303
652,6,6,4623,1467
652,7,7,2689,1391
652,9,9,67,2317
652,10,10,7321,1626
652,11,11,117,2029
652,12,12,5098,2401
652,14,14,60,2070
652,16,16,3514,1357
652,21,21,3783,1403
653,1,1,5678,1432
653,2,2,618,1614
653,3,3,2993,1362
653,4,4,4674,763
653,5,5,3861,1303
653,6,6,4623,1466
653,7,7,2689,1392
653,8,8,4858,1538
653,9,9,67,2317
653,10,10,7321,1626
653,11,11,117,2029
653,12,12,5097,2406
653,14,14,60,2070
653,16,16,3514,1357
653,21,21,3783,1403
654,1,1,5678,1432
654,2,2,618,1615
654,3,3,2993,1362
654,4,4,4674,763
654,5,5,3861,1303
654,6,6,4623,1465
654,7,7,2689,1390
654,8,8,3630,1424
654,9,9,67,2317
654,10,10,7321,1626
654,11,11,116,2029
654,12,12,5096,2411
654,14,14,60,2070
654,16,16,3514,1357
654,21,21,3783,1403
655,1,1,5678,1432
655,2,2,618,1614
655,3,3,2993,1362
655,4,4,4674,763
655,5,5,3861,1303
655,6,6,4623,1465
655,7,7,2689,1388
655,8,8,4858,1537
655,9,9,67,2317
655,10,10,7321,1626
655,11,11,116,2030
655,12,12,5096,2417
655,14,14,60,2070
655,16,16,3514,1357
655,21,21,3783,1403
656,1,1,5678,1432
656,2,2,613,1615
656,3,3,2993,1362
656,4,4,4674,763
656,5,5,3861,1303
656,6,6,4623,1464
656,7,7,2690,1387
656,9,9,67,2317
656,10,10,7321,1626
656,11,11,117,2030
656,12,12,5095,2423
656,14,14,60,2070
656,16,16,3514,1357
656,21,21,3783,1403
657,1,1,5678,1432
657,2,2,612,1615
657,3,3,2993,1362
657,4,4,4674,763
657,5,5,3861,1303
657,6,6,4617,1458
657,7,7,2690,1388
657,8,8,3630,1426
657,9,9,67,2317
657,10,10,7321,1626
657,11,11,117,2030
657,12,12,5094,2428
657,14,14,60,2070
657,16,16,3514,1357
657,21,21,3783,1403
658,1,1,5678,1432
658,2,2,607,1615
658,3,3,2994,1362
658,4,4,4674,763
658,5,5,3861,1303
658,6,6,4618,1460
658,7,7,2691,1388
658,9,9,67,2317
658,10,10,7321,1626
658,11,11,117,2031
658,12,12,5093,2434
658,14,14,60,2070
658,16,16,3514,1357
658,21,21,3783,1403
659,1,1,5678,1432
659,2,2,605,1616
659,3,3,2994,1362
659,4,4,4674,763
659,5,5,3861,1303
659,6,6,4620,1467
659,7,7,2691,1389
659,9,9,67,2317
659,10,10,7321,1626
659,11,11,118,2030
659,12,12,5092,2440
659,14,14,60,2070
659,16,16,3514,1357
659,21,21,3783,1403
660,1,1,5678,1432
660,2,2,603,1616
660,3,3,2994,1362
660,4,4,4674,763
660,5,5,3861,1303
660,6,6,4619,1460
660,7,7,2689,1390
660,8,8,4860,1536
660,9,9,67,2317
660,10,10,7321,1626
660,11,11,117,2031
660,12,12,5091,2446
660,14,14,60,2070
660,16,16,3514,1357
660,21,21,3783,1403
661,1,1,5678,1432
661,2,2,602,1616
661,3,3,2994,1362
661,4,4,4674,763
661,5,5,3861,1303
661,6,6,4618,1460
661,7,7,2688,1386
661,8,8,3629,1425
661,9,9,67,2317
661,10,10,7321,1626
661,11,11,117,2028
661,12,12,5091,2451
661,14,14,60,2070
661,16,16,3514,1357
661,21,21,3783,1403
662,1,1,5678,1432
662,2,2,602,1617
662,3,3,2995,1363
662,4,4,4674,763
662,5,5,3861,1303
662,6,6,4618,1459
662,7,7,2688,1382
662,8,8,4861,1536
662,9,9,67,2317
662,10,10,7321,1626
662,11,11,117,2028
662,12,12,5090,2457
662,14,14,60,2070
662,16,16,3514,1357
662,21,21,3783,1403
663,1,1,5678,1432
663,2,2,601,1618
663,3,3,2995,1364
663,4,4,4674,763
663,5,5,3861,1303
663,6,6,4618,1459
663,7,7,2687,1380
663,9,9,67,2317
663,10,10,7321,1626
663,11,11,117,2027
663,12,12,5089,2463
663,14,14,60,2070
663,16,16,3514,1357
663,21,21,3783,1403
664,1,1,5678,1432
664,2,2,600,1618
664,3,3,2996,1364
664,4,4,4674,763
664,5,5,3861,1303
664,6,6,4606,1434
664,7,7,2686,1379
664,8,8,3630,1426
664,9,9,67,2317
664,10,10,7321,1626
664,11,11,117,2026
664,12,12,5088,2468
664,14,14,60,2070
664,16,16,3514,1357
664,21,21,3783,1403
665,1,1,5678,1432
665,2,2,599,1617
665,3,3,2996,1364
665,4,4,4674,763
665,5,5,3861,1303
665,6,6,4604,1430
665,7,7,2686,1381
665,9,9,67,2317
665,10,10,7321,1626
665,11,11,117,2026
665,12,12,5087,2473
665,14,14,60,2070
665,16,16,3514,1357
665,21,21,3783,1403
666,1,1,5678,1432
666,2,2,597,1617
666,3,3,2998,1365
666,4,4,4674,763
666,5,5,3861,1303
666,6,6,4603,1428
666,7,7,2686,1382
666,9,9,67,2317
666,10,10,7321,1626
666,11,11,117,2026
666,12,12,5086,2479
666,14,14,60,2070
666,16,16,3514,1357
666,21,21,3783,1403
667,1,1,5678,1432
667,2,2,596,1616
667,3,3,2998,1365
667,4,4,4674,763
667,5,5,3861,1303
667,6,6,4602,1429
667,7,7,2686,1381
667,9,9,67,2317
667,10,10,7321,1626
667,11,11,116,2025
667,12,12,5086,2485
667,14,14,60,2070
667,16,16,3514,1357
667,21,21,3783,1403
668,1,1,5678,1432
668,2,2,595,1617
668,3,3,2999,1365
668,4,4,4674,763
668,5,5,3861,1303
668,6,6,4602,1431
668,7,7,2686,1383
668,8,8,4862,1535
668,9,9,67,2317
